	CD8 T	B	CD4 T	FCGR3A Monocytes	NK	CD14 Monocytes
0	0.1912	0.0692	0.1242	0.1746	0.2064	0.2344
0	0.0904	0.327	0.043	0.0844	0.051	0.4042
0	0.0214	0.0512	0.2618	0.3264	0.0756	0.2636
0	0.1056	0.0432	0.0346	0.0528	0.1464	0.6174
0	0.0672	0.0848	0.0368	0.3784	0.248	0.1848
0	0.3414	0.1768	0.2796	0.0626	0.0558	0.0838
0	0.0138	0.0352	0.0198	0.8436	0.0498	0.0378
0	0.1998	0.1286	0.442	0.0968	0.0668	0.066
0	0.3092	0.1248	0.0684	0.0654	0.4142	0.018
0	0.1142	0.4112	0.1712	0.099	0.0876	0.1168
0	0.1096	0.1388	0.0318	0.4864	0.0532	0.1802
0	0.1668	0.3736	0.1524	0.0658	0.1688	0.0726
0	0.2628	0.08	0.0682	0.239	0.141	0.209
0	0.2714	0.0392	0.3294	0.1604	0.1646	0.035
0	0.0738	0.0364	0.0448	0.0384	0.1176	0.689
0	0.1514	0.1996	0.0828	0.2422	0.1104	0.2136
0	0.0168	0.0212	0.6268	0.0182	0.2716	0.0454
0	0.1936	0.3306	0.02	0.4038	0.0202	0.0318
0	0.1894	0.1994	0.0458	0.3788	0.0808	0.1058
0	0.167	0.3032	0.219	0.0472	0.0382	0.2254
0	0.0912	0.281	0.038	0.187	0.075	0.3278
0	0.199	0.366	0.0244	0.0708	0.2732	0.0666
0	0.3892	0.172	0.0504	0.0904	0.2634	0.0346
0	0.0298	0.0106	0.1788	0.5898	0.1368	0.0542
0	0.0878	0.0952	0.0398	0.2252	0.1474	0.4046
0	0.2068	0.0896	0.087	0.1418	0.373	0.1018
0	0.0448	0.1022	0.577	0.0238	0.2002	0.052
0	0.0578	0.0842	0.0466	0.646	0.1098	0.0556
0	0.1564	0.009	0.3954	0.2374	0.178	0.0238
0	0.0408	0.417	0.234	0.072	0.0382	0.198
0	0.1654	0.3894	0.1706	0.0804	0.101	0.0932
0	0.062	0.157	0.3336	0.0678	0.3134	0.0662
0	0.3454	0.0502	0.2044	0.1294	0.16	0.1106
0	0.1672	0.0248	0.13	0.068	0.4422	0.1678
0	0.2512	0.212	0.1946	0.1926	0.0386	0.111
0	0.2992	0.0448	0.3482	0.0996	0.0958	0.1124
0	0.0306	0.2584	0.1882	0.071	0.3356	0.1162
0	0.2146	0.127	0.0562	0.1854	0.2794	0.1374
0	0.0948	0.0308	0.3806	0.3714	0.0256	0.0968
0	0.4246	0.049	0.0342	0.0282	0.0306	0.4334
0	0.442	0.184	0.136	0.0206	0.199	0.0184
0	0.0568	0.0172	0.0838	0.1046	0.419	0.3186
0	0.0454	0.0164	0.0504	0.577	0.1636	0.1472
0	0.0392	0.2472	0.362	0.115	0.1344	0.1022
0	0.1268	0.0382	0.0658	0.6144	0.1364	0.0184
0	0.6038	0.0832	0.0884	0.1274	0.0384	0.0588
0	0.1092	0.4828	0.2066	0.0256	0.0234	0.1524
0	0.099	0.0544	0.5634	0.142	0.1226	0.0186
0	0.0376	0.491	0.0166	0.0414	0.3578	0.0556
0	0.2096	0.2924	0.1774	0.0538	0.0316	0.2352
0	0.5288	0.1442	0.1472	0.1166	0.0164	0.0468
0	0.328	0.3018	0.1282	0.056	0.1558	0.0302
0	0.1986	0.0384	0.1248	0.0352	0.1824	0.4206
0	0.0444	0.0746	0.6508	0.0304	0.1454	0.0544
0	0.262	0.3896	0.106	0.0158	0.1996	0.027
0	0.0506	0.238	0.105	0.317	0.0788	0.2106
0	0.0552	0.1112	0.0894	0.0244	0.628	0.0918
0	0.2002	0.2914	0.2046	0.1568	0.1176	0.0294
0	0.0144	0.0846	0.006	0.018	0.033	0.844
0	0.0356	0.015	0.0348	0.5532	0.292	0.0694
0	0.1628	0.1724	0.1292	0.1782	0.1624	0.195
0	0.4098	0.2878	0.0472	0.1452	0.0288	0.0812
0	0.8474	0.041	0.0044	0.072	0.0064	0.0288
0	0.1474	0.1062	0.0498	0.4098	0.2446	0.0422
0	0.2886	0.0892	0.168	0.2196	0.1504	0.0842
0	0.3456	0.1942	0.2216	0.1002	0.1006	0.0378
0	0.3004	0.032	0.0286	0.0416	0.579	0.0184
0	0.5462	0.047	0.022	0.134	0.167	0.0838
0	0.2006	0.106	0.1312	0.414	0.1064	0.0418
0	0.0414	0.092	0.0566	0.44	0.0834	0.2866
0	0.4548	0.0708	0.2378	0.0826	0.0492	0.1048
0	0.1188	0.2346	0.223	0.254	0.052	0.1176
0	0.1284	0.0256	0.1884	0.0808	0.0962	0.4806
0	0.4004	0.0262	0.2208	0.236	0.0606	0.056
0	0.2344	0.142	0.0122	0.0994	0.0188	0.4932
0	0.234	0.054	0.0738	0.1918	0.1906	0.2558
0	0.064	0.0146	0.1862	0.5438	0.1518	0.0396
0	0.025	0.3114	0.1484	0.1984	0.1654	0.1514
0	0.0198	0.0944	0.1234	0.5924	0.101	0.069
0	0.1278	0.079	0.5278	0.0832	0.0596	0.1226
0	0.0132	0.1774	0.0322	0.1116	0.5416	0.124
0	0.4016	0.0712	0.3252	0.066	0.0334	0.1026
0	0.1242	0.0366	0.1556	0.1442	0.4976	0.0418
0	0.0656	0.0772	0.0244	0.3206	0.2142	0.298
0	0.0956	0.0424	0.0454	0.5714	0.2218	0.0234
0	0.0904	0.5986	0.0716	0.08	0.1408	0.0186
0	0.0958	0.1716	0.3728	0.0498	0.172	0.138
0	0.1302	0.0376	0.2826	0.0492	0.2912	0.2092
0	0.3108	0.1136	0.1592	0.2068	0.014	0.1956
0	0.2236	0.0686	0.1652	0.0564	0.4042	0.082
0	0.1158	0.1802	0.0572	0.0602	0.4962	0.0904
0	0.277	0.0498	0.0358	0.2532	0.0778	0.3064
0	0.0936	0.3532	0.1552	0.2584	0.0964	0.0432
0	0.0324	0.1742	0.2672	0.0278	0.2392	0.2592
0	0.1352	0.0318	0.3448	0.1406	0.1574	0.1902
0	0.1736	0.0322	0.0742	0.0236	0.5034	0.193
0	0.0446	0.1086	0.0588	0.2192	0.4452	0.1236
0	0.52	0.0372	0.0902	0.0758	0.1634	0.1134
0	0.4314	0.1126	0.0314	0.0868	0.2054	0.1324
0	0.2362	0.2054	0.2032	0.1314	0.108	0.1158
0	0.0714	0.4138	0.3236	0.0488	0.0722	0.0702
0	0.0554	0.3794	0.0646	0.2902	0.1828	0.0276
0	0.2644	0.0542	0.2062	0.1646	0.143	0.1676
0	0.0756	0.2932	0.0566	0.3944	0.0688	0.1114
0	0.142	0.0936	0.334	0.212	0.0808	0.1376
0	0.1328	0.2362	0.2884	0.2398	0.0556	0.0472
0	0.1984	0.274	0.1904	0.0508	0.266	0.0204
0	0.1192	0.35	0.3388	0.0994	0.0422	0.0504
0	0.764	0.0262	0.0988	0.0494	0.0312	0.0304
0	0.1326	0.1326	0.0606	0.1526	0.4262	0.0954
0	0.8452	0.063	0.0326	0.0306	0.01	0.0186
0	0.226	0.0996	0.2034	0.3394	0.105	0.0266
0	0.0972	0.0468	0.1704	0.2932	0.348	0.0444
0	0.12	0.0398	0.2992	0.4204	0.0508	0.0698
0	0.091	0.0612	0.2966	0.37	0.0544	0.1268
0	0.0702	0.0308	0.0136	0.1116	0.0938	0.68
0	0.0806	0.446	0.063	0.1118	0.2654	0.0332
0	0.1152	0.3538	0.0312	0.0582	0.2864	0.1552
0	0.1834	0.1616	0.0962	0.3404	0.1094	0.109
0	0.2082	0.109	0.122	0.0812	0.1688	0.3108
0	0.1136	0.1456	0.118	0.3724	0.0206	0.2298
0	0.0474	0.181	0.0634	0.219	0.3998	0.0894
0	0.2832	0.0994	0.1654	0.1506	0.1136	0.1878
0	0.111	0.6268	0.0284	0.0436	0.0208	0.1694
0	0.2476	0.0186	0.0512	0.0776	0.4324	0.1726
0	0.0524	0.032	0.0268	0.0828	0.7098	0.0962
0	0.1094	0.0722	0.2112	0.3478	0.0358	0.2236
0	0.2526	0.0824	0.3148	0.069	0.0854	0.1958
0	0.0232	0.0492	0.335	0.5234	0.0364	0.0328
0	0.2426	0.1758	0.2442	0.092	0.096	0.1494
0	0.1626	0.6558	0.0212	0.0292	0.0732	0.058
0	0.3722	0.0212	0.3536	0.0506	0.099	0.1034
0	0.15	0.0842	0.1386	0.5378	0.0174	0.072
0	0.2502	0.0716	0.2374	0.0404	0.1914	0.209
0	0.038	0.455	0.2502	0.0894	0.1492	0.0182
0	0.4484	0.0572	0.1326	0.231	0.1012	0.0296
0	0.16	0.2314	0.1214	0.1604	0.0968	0.23
0	0.0938	0.3162	0.4316	0.0608	0.0662	0.0314
0	0.1022	0.0726	0.09	0.3024	0.2192	0.2136
0	0.2002	0.1098	0.1838	0.1956	0.0252	0.2854
0	0.0916	0.2624	0.0638	0.1332	0.093	0.356
0	0.0808	0.1704	0.0696	0.0052	0.1274	0.5466
0	0.1694	0.1258	0.1768	0.1068	0.3492	0.072
0	0.1704	0.2556	0.1948	0.0452	0.1802	0.1538
0	0.205	0.3426	0.032	0.0426	0.1216	0.2562
0	0.1562	0.0202	0.5338	0.0746	0.1212	0.094
0	0.0924	0.1048	0.0334	0.128	0.0724	0.569
0	0.7612	0.06	0.036	0.036	0.0378	0.069
0	0.0994	0.3084	0.0686	0.1546	0.1716	0.1974
0	0.08	0.1	0.0946	0.0978	0.3978	0.2298
0	0.1334	0.1266	0.1438	0.143	0.429	0.0242
0	0.0578	0.0544	0.0772	0.2294	0.1412	0.44
0	0.3288	0.0796	0.1366	0.0334	0.3152	0.1064
0	0.1704	0.3004	0.1536	0.1234	0.0906	0.1616
0	0.1574	0.0422	0.3896	0.1466	0.148	0.1162
0	0.013	0.0768	0.0496	0.1366	0.6628	0.0612
0	0.0908	0.0276	0.23	0.3182	0.1402	0.1932
0	0.204	0.0668	0.0426	0.3306	0.0912	0.2648
0	0.2868	0.1862	0.1184	0.2006	0.1896	0.0184
0	0.012	0.0296	0.0128	0.0462	0.89	0.0094
0	0.3032	0.391	0.1264	0.0904	0.0296	0.0594
0	0.0068	0.2216	0.24	0.2404	0.03	0.2612
0	0.1868	0.0416	0.0298	0.0948	0.5166	0.1304
0	0.0644	0.18	0.122	0.456	0.079	0.0986
0	0.0658	0.1292	0.031	0.2052	0.0148	0.554
0	0.0428	0.0952	0.0624	0.1004	0.1838	0.5154
0	0.0486	0.0524	0.4694	0.1886	0.1472	0.0938
0	0.1116	0.0338	0.1612	0.5316	0.042	0.1198
0	0.0762	0.0762	0.0122	0.6942	0.0688	0.0724
0	0.1742	0.2584	0.1668	0.1418	0.0382	0.2206
0	0.0658	0.2624	0.0176	0.1056	0.4332	0.1154
0	0.0552	0.0238	0.4036	0.0888	0.0752	0.3534
0	0.2768	0.0312	0.1004	0.2522	0.0998	0.2396
0	0.2794	0.0818	0.1324	0.1384	0.079	0.289
0	0.0958	0.452	0.1494	0.0294	0.2618	0.0116
0	0.064	0.1738	0.0308	0.3106	0.0322	0.3886
0	0.0242	0.0734	0.431	0.0776	0.0738	0.32
0	0.1162	0.3482	0.0948	0.0932	0.218	0.1296
0	0.0822	0.0426	0.0272	0.4522	0.2644	0.1314
0	0.0706	0.0438	0.0932	0.2852	0.2144	0.2928
0	0.0272	0.047	0.8626	0.0424	0.017	0.0038
0	0.046	0.2648	0.149	0.0692	0.3294	0.1416
0	0.0958	0.171	0.3326	0.0082	0.0444	0.348
0	0.173	0.042	0.2022	0.09	0.4394	0.0534
0	0.1726	0.1454	0.1008	0.2478	0.2972	0.0362
0	0.1134	0.0416	0.0752	0.0392	0.2872	0.4434
0	0.3126	0.2052	0.3244	0.0902	0.0208	0.0468
0	0.1172	0.1838	0.0192	0.1136	0.431	0.1352
0	0.2008	0.3068	0.0492	0.2376	0.1288	0.0768
0	0.1236	0.1852	0.1648	0.0354	0.318	0.173
0	0.0084	0.0466	0.077	0.4128	0.3028	0.1524
0	0.2944	0.2412	0.1252	0.1754	0.0798	0.084
0	0.197	0.0668	0.057	0.139	0.4632	0.077
0	0.271	0.0356	0.4168	0.1	0.0792	0.0974
0	0.0186	0.088	0.464	0.1078	0.098	0.2236
0	0.0872	0.0224	0.0494	0.1842	0.1928	0.464
0	0.1002	0.3554	0.0768	0.3468	0.0576	0.0632
0	0.112	0.0974	0.1968	0.11	0.28	0.2038
0	0.088	0.1446	0.4322	0.0504	0.2382	0.0466
0	0.1408	0.1994	0.4114	0.105	0.121	0.0224
0	0.0152	0.0068	0.7348	0.028	0.1854	0.0298
0	0.2694	0.2282	0.0586	0.2294	0.1814	0.033
0	0.1306	0.0386	0.3764	0.1872	0.032	0.2352
0	0.0592	0.034	0.4414	0.1446	0.2206	0.1002
0	0.407	0.0396	0.03	0.2548	0.2472	0.0214
0	0.288	0.151	0.2062	0.0498	0.1812	0.1238
0	0.1348	0.0494	0.4858	0.042	0.088	0.2
0	0.209	0.2022	0.0536	0.066	0.1726	0.2966
0	0.1864	0.2214	0.1654	0.0286	0.0236	0.3746
0	0.116	0.1546	0.125	0.0156	0.4932	0.0956
0	0.0688	0.3734	0.3086	0.0394	0.0402	0.1696
0	0.064	0.5406	0.0472	0.101	0.09	0.1572
0	0.181	0.0382	0.0558	0.188	0.3062	0.2308
0	0.433	0.1116	0.0064	0.317	0.0796	0.0524
0	0.0722	0.0388	0.1232	0.129	0.4132	0.2236
0	0.0342	0.0976	0.1068	0.1788	0.2944	0.2882
0	0.1832	0.0752	0.0606	0.0378	0.342	0.3012
0	0.1846	0.1184	0.1454	0.2074	0.2714	0.0728
0	0.321	0.248	0.1468	0.1134	0.147	0.0238
0	0.1688	0.1286	0.0854	0.0894	0.2632	0.2646
0	0.185	0.1458	0.072	0.449	0.127	0.0212
0	0.3236	0.1062	0.0948	0.0364	0.3442	0.0948
0	0.032	0.1226	0.203	0.0606	0.0438	0.538
0	0.2856	0.1528	0.011	0.2252	0.2	0.1254
0	0.2728	0.049	0.21	0.1968	0.2098	0.0616
0	0.1268	0.2058	0.157	0.3284	0.0866	0.0954
0	0.7328	0.0434	0.0508	0.0344	0.03	0.1086
0	0.293	0.5882	0.0336	0.014	0.009	0.0622
0	0.2382	0.1224	0.435	0.1432	0.0432	0.018
0	0.0446	0.179	0.1428	0.2186	0.1594	0.2556
0	0.0502	0.0104	0.4414	0.0992	0.2198	0.179
0	0.0324	0.4822	0.007	0.0526	0.3544	0.0714
0	0.017	0.0934	0.222	0.2898	0.0846	0.2932
0	0.1646	0.1656	0.0732	0.322	0.1228	0.1518
0	0.4464	0.146	0.1114	0.0296	0.0414	0.2252
0	0.0676	0.1398	0.2184	0.045	0.3446	0.1846
0	0.5984	0.109	0.0372	0.1876	0.0222	0.0456
0	0.3548	0.0756	0.038	0.1824	0.0922	0.257
0	0.3242	0.0186	0.3674	0.036	0.1032	0.1506
0	0.0306	0.2558	0.4334	0.0838	0.0934	0.103
0	0.2218	0.1288	0.3386	0.1094	0.1062	0.0952
0	0.0338	0.3336	0.2624	0.0494	0.074	0.2468
0	0.318	0.0432	0.0224	0.0558	0.3706	0.19
0	0.2758	0.083	0.0856	0.3938	0.056	0.1058
0	0.1966	0.287	0.0806	0.096	0.2266	0.1132
0	0.1298	0.2542	0.5094	0.013	0.0434	0.0502
0	0.0924	0.3804	0.0438	0.1464	0.2834	0.0536
0	0.059	0.1348	0.1982	0.0506	0.207	0.3504
0	0.2152	0.043	0.0346	0.3608	0.1132	0.2332
0	0.1612	0.1206	0.1634	0.2496	0.2344	0.0708
0	0.0674	0.1012	0.0124	0.2664	0.361	0.1916
0	0.1712	0.3838	0.3002	0.0986	0.0248	0.0214
0	0.5768	0.1848	0.0162	0.0862	0.1074	0.0286
0	0.1694	0.0196	0.2514	0.0306	0.1016	0.4274
0	0.0932	0.0656	0.0216	0.1194	0.459	0.2412
0	0.0466	0.3258	0.251	0.0956	0.1058	0.1752
0	0.2002	0.277	0.2368	0.086	0.0646	0.1354
0	0.2314	0.4146	0.1894	0.0834	0.0446	0.0366
0	0.285	0.0238	0.0316	0.03	0.4254	0.2042
0	0.5978	0.0392	0.0884	0.2086	0.0416	0.0244
0	0.013	0.0162	0.3142	0.1264	0.109	0.4212
0	0.1282	0.1078	0.0196	0.2046	0.4012	0.1386
0	0.0072	0.0524	0.081	0.0384	0.106	0.715
0	0.0846	0.2256	0.0604	0.4552	0.1096	0.0646
0	0.0208	0.055	0.0484	0.6612	0.1278	0.0868
0	0.4984	0.1426	0.0774	0.0352	0.155	0.0914
0	0.122	0.2586	0.1286	0.0404	0.0418	0.4086
0	0.2886	0.2274	0.013	0.0752	0.3262	0.0696
0	0.305	0.2512	0.1302	0.0516	0.0634	0.1986
0	0.2158	0.302	0.3732	0.036	0.0108	0.0622
0	0.011	0.0768	0.0782	0.039	0.57	0.225
0	0.0614	0.3958	0.1452	0.1808	0.0736	0.1432
0	0.1346	0.6606	0.09	0.0324	0.0336	0.0488
0	0.2996	0.2154	0.028	0.0858	0.0344	0.3368
0	0.2086	0.4334	0.0326	0.0836	0.067	0.1748
0	0.1118	0.0336	0.4594	0.1738	0.0338	0.1876
0	0.1488	0.3118	0.1	0.2568	0.1196	0.063
0	0.1546	0.022	0.0868	0.3016	0.3304	0.1046
0	0.2536	0.026	0.0048	0.0448	0.143	0.5278
0	0.0778	0.3618	0.1544	0.135	0.116	0.155
0	0.1192	0.3106	0.1972	0.2208	0.0894	0.0628
0	0.0566	0.1044	0.0448	0.2136	0.2532	0.3274
0	0.1498	0.0518	0.3112	0.0946	0.2116	0.181
0	0.0674	0.4844	0.088	0.1254	0.2058	0.029
0	0.3512	0.076	0.0124	0.0066	0.259	0.2948
0	0.0758	0.1076	0.04	0.0634	0.4822	0.231
0	0.2954	0.1886	0.1566	0.1476	0.142	0.0698
0	0.194	0.1164	0.1642	0.1296	0.2372	0.1586
0	0.0688	0.48	0.0786	0.2294	0.0092	0.134
0	0.346	0.225	0.0974	0.131	0.1302	0.0704
0	0.0108	0.1906	0.301	0.099	0.1788	0.2198
0	0.0958	0.3132	0.0764	0.1312	0.0576	0.3258
0	0.071	0.0378	0.0626	0.576	0.081	0.1716
0	0.5306	0.031	0.1202	0.1484	0.112	0.0578
0	0.0308	0.0746	0.3058	0.1184	0.051	0.4194
0	0.2552	0.0334	0.099	0.13	0.3988	0.0836
0	0.465	0.2438	0.0918	0.0398	0.0858	0.0738
0	0.1242	0.1958	0.1584	0.1122	0.192	0.2174
0	0.075	0.6924	0.0906	0.0188	0.073	0.0502
0	0.0994	0.3642	0.0362	0.1874	0.2624	0.0504
0	0.3656	0.3306	0.0748	0.123	0.088	0.018
0	0.0702	0.3204	0.2252	0.2012	0.0924	0.0906
0	0.2894	0.0106	0.5412	0.0184	0.1102	0.0302
0	0.2498	0.025	0.152	0.5002	0.0234	0.0496
0	0.1318	0.4062	0.2068	0.0414	0.0254	0.1884
0	0.2858	0.0644	0.0652	0.3272	0.1146	0.1428
0	0.1102	0.0332	0.2342	0.36	0.1802	0.0822
0	0.1326	0.0762	0.321	0.0412	0.1712	0.2578
0	0.125	0.0556	0.1238	0.352	0.0916	0.252
0	0.1742	0.3706	0.0778	0.2088	0.02	0.1486
0	0.2686	0.0246	0.0324	0.3948	0.1028	0.1768
0	0.0126	0.1198	0.6986	0.0428	0.0406	0.0856
0	0.1182	0.4822	0.0212	0.1234	0.0428	0.2122
0	0.2254	0.0208	0.6036	0.0708	0.041	0.0384
0	0.2132	0.0038	0.032	0.3686	0.3318	0.0506
0	0.3292	0.0576	0.0496	0.1538	0.099	0.3108
0	0.0536	0.057	0.2662	0.148	0.0396	0.4356
0	0.239	0.0466	0.379	0.1006	0.1144	0.1204
0	0.8452	0.012	0.004	0.0212	0.0958	0.0218
0	0.0172	0.7276	0.0298	0.0346	0.1082	0.0826
0	0.062	0.0936	0.0882	0.1108	0.58	0.0654
0	0.084	0.0202	0.0602	0.3696	0.1724	0.2936
0	0.4454	0.2396	0.0188	0.1228	0.0414	0.132
0	0.0758	0.119	0.2164	0.2378	0.1642	0.1868
0	0.1408	0.2618	0.143	0.1314	0.131	0.192
0	0.1138	0.1468	0.1696	0.081	0.4618	0.027
0	0.1148	0.1678	0.5762	0.0284	0.0502	0.0626
0	0.2878	0.0846	0.2336	0.0616	0.1736	0.1588
0	0.0366	0.277	0.2008	0.0724	0.1862	0.227
0	0.1404	0.193	0.4994	0.0272	0.081	0.059
0	0.2786	0.1144	0.0768	0.367	0.0986	0.0646
0	0.119	0.6036	0.038	0.0718	0.0852	0.0824
0	0.3324	0.3306	0.034	0.0908	0.0776	0.1346
0	0.2814	0.1164	0.0462	0.0698	0.347	0.1392
0	0.0988	0.0924	0.1632	0.4052	0.0178	0.2226
0	0.391	0.0352	0.1408	0.0326	0.0314	0.369
0	0.043	0.0812	0.0566	0.3858	0.0424	0.391
0	0.1056	0.115	0.1934	0.541	0.018	0.027
0	0.4562	0.0116	0.119	0.1312	0.117	0.165
0	0.0644	0.0928	0.4952	0.012	0.3094	0.0262
0	0.0672	0.1986	0.3674	0.1968	0.0942	0.0758
0	0.0882	0.3782	0.1422	0.1028	0.0716	0.217
0	0.094	0.1214	0.278	0.1428	0.0366	0.3272
0	0.1272	0.2048	0.2116	0.1342	0.1204	0.2018
0	0.0508	0.084	0.4854	0.0898	0.0334	0.2566
0	0.151	0.0432	0.4386	0.0598	0.2252	0.0822
0	0.0556	0.0832	0.0418	0.1912	0.6248	0.0034
0	0.0296	0.1168	0.0356	0.2348	0.4692	0.114
0	0.0406	0.6414	0.0822	0.0092	0.1986	0.028
0	0.1998	0.058	0.048	0.2958	0.094	0.3044
0	0.162	0.0892	0.4014	0.2478	0.028	0.0716
0	0.0432	0.0252	0.0952	0.13	0.453	0.2534
0	0.066	0.1558	0.138	0.228	0.3486	0.0636
0	0.0302	0.4964	0.1432	0.1748	0.114	0.0414
0	0.0166	0.1006	0.1608	0.2752	0.2448	0.202
0	0.0828	0.616	0.0912	0.0762	0.0692	0.0646
0	0.1232	0.1184	0.4128	0.1594	0.037	0.1492
0	0.2098	0.0594	0.0706	0.1686	0.3998	0.0918
0	0.2916	0.1074	0.0264	0.0654	0.4038	0.1054
0	0.0848	0.1724	0.1008	0.2668	0.1264	0.2488
0	0.1514	0.3642	0.2252	0.041	0.1864	0.0318
0	0.1278	0.0828	0.117	0.089	0.1452	0.4382
0	0.3564	0.0986	0.1	0.1484	0.0278	0.2688
0	0.211	0.1594	0.277	0.124	0.1064	0.1222
0	0.0784	0.1198	0.3316	0.0568	0.3488	0.0646
0	0.1614	0.1558	0.0314	0.272	0.085	0.2944
0	0.151	0.0634	0.0696	0.0868	0.0842	0.545
0	0.1044	0.2492	0.1026	0.3624	0.1108	0.0706
0	0.0446	0.4798	0.0518	0.0776	0.2692	0.077
0	0.0526	0.2366	0.0938	0.0484	0.5506	0.018
0	0.0716	0.2026	0.2174	0.218	0.1424	0.148
0	0.1652	0.1686	0.2416	0.1288	0.0412	0.2546
0	0.1006	0.1852	0.4336	0.0412	0.024	0.2154
0	0.111	0.2268	0.1148	0.224	0.1266	0.1968
0	0.1896	0.1032	0.0478	0.1692	0.1854	0.3048
0	0.5108	0.0594	0.08	0.1336	0.134	0.0822
0	0.0148	0.391	0.0278	0.1376	0.0402	0.3886
0	0.2222	0.1212	0.316	0.2038	0.0516	0.0852
0	0.0904	0.1182	0.2396	0.1402	0.244	0.1676
0	0.0954	0.2852	0.305	0.0762	0.1842	0.054
0	0.1314	0.2774	0.2742	0.1432	0.0796	0.0942
0	0.053	0.0486	0.0206	0.064	0.0258	0.788
0	0.0788	0.0874	0.0522	0.065	0.4752	0.2414
0	0.5112	0.03	0.0896	0.1076	0.14	0.1216
0	0.0862	0.5178	0.216	0.114	0.024	0.042
0	0.2556	0.0692	0.074	0.006	0.2778	0.3174
0	0.2852	0.0146	0.0584	0.066	0.5086	0.0672
0	0.0682	0.0524	0.4118	0.183	0.0732	0.2114
0	0.5284	0.0074	0.0884	0.1802	0.1234	0.0722
0	0.3594	0.0816	0.0558	0.0602	0.2408	0.2022
0	0.058	0.3652	0.1626	0.3106	0.0594	0.0442
0	0.0268	0.1222	0.1324	0.3762	0.3036	0.0388
0	0.066	0.7076	0.0414	0.0348	0.0956	0.0546
0	0.651	0.0328	0.0414	0.1336	0.0874	0.0538
0	0.4946	0.125	0.0926	0.1682	0.054	0.0656
0	0.544	0.1304	0.133	0.0276	0.078	0.087
0	0.0984	0.0884	0.5424	0.0546	0.0326	0.1836
0	0.1418	0.2824	0.0436	0.3158	0.1052	0.1112
0	0.1302	0.3792	0.2234	0.1766	0.0182	0.0724
0	0.0344	0.0652	0.0322	0.4148	0.4284	0.025
0	0.0662	0.2456	0.0412	0.1268	0.3212	0.199
0	0.081	0.0768	0.0568	0.616	0.1138	0.0556
0	0.1024	0.063	0.3052	0.242	0.2348	0.0526
0	0.296	0.0186	0.1138	0.0794	0.3632	0.129
0	0.1714	0.3006	0.145	0.228	0.034	0.121
0	0.0778	0.0496	0.0928	0.104	0.1618	0.514
0	0.0738	0.7796	0.05	0.0552	0.033	0.0084
0	0.3838	0.2646	0.0748	0.0382	0.1362	0.1024
0	0.4504	0.0658	0.0732	0.2408	0.0986	0.0712
0	0.235	0.3108	0.0902	0.166	0.069	0.129
0	0.2112	0.022	0.2722	0.0258	0.067	0.4018
0	0.0254	0.5792	0.1314	0.1518	0.0068	0.1054
0	0.1018	0.2498	0.2206	0.0686	0.1846	0.1746
0	0.433	0.0894	0.0686	0.0496	0.0978	0.2616
0	0.0696	0.1558	0.1558	0.04	0.5026	0.0762
0	0.2038	0.0872	0.1642	0.221	0.1468	0.177
0	0.1074	0.0916	0.3728	0.1822	0.0706	0.1754
0	0.0766	0.0496	0.32	0.0966	0.2964	0.1608
0	0.3502	0.0802	0.1602	0.168	0.0902	0.1512
0	0.1386	0.1302	0.162	0.2092	0.1458	0.2142
0	0.1456	0.0854	0.1488	0.1002	0.4496	0.0704
0	0.087	0.2402	0.2516	0.0272	0.3498	0.0442
0	0.451	0.1666	0.102	0.1066	0.123	0.0508
0	0.0438	0.0494	0.0712	0.1306	0.0502	0.6548
0	0.6634	0.0862	0.0732	0.1012	0.0356	0.0404
0	0.0582	0.184	0.0122	0.256	0.105	0.3846
0	0.3332	0.201	0.15	0.1778	0.0908	0.0472
0	0.1184	0.1042	0.2188	0.2634	0.104	0.1912
0	0.2902	0.423	0.0282	0.1726	0.0388	0.0472
0	0.1566	0.0402	0.0474	0.637	0.0406	0.0782
0	0.3904	0.0476	0.2064	0.0892	0.1716	0.0948
0	0.0372	0.0582	0.0942	0.1132	0.4204	0.2768
0	0.509	0.0356	0.244	0.1058	0.0404	0.0652
0	0.3694	0.33	0.1322	0.04	0.0596	0.0688
0	0.1	0.3542	0.122	0.0998	0.1776	0.1464
0	0.209	0.1738	0.0856	0.3624	0.0664	0.1028
0	0.0818	0.387	0.1266	0.2398	0.0346	0.1302
0	0.0482	0.2376	0.061	0.065	0.0776	0.5106
0	0.0138	0.4394	0.1992	0.1108	0.1952	0.0416
0	0.4994	0.1252	0.0192	0.1628	0.007	0.1864
0	0.3744	0.4402	0.0326	0.0694	0.0748	0.0086
0	0.0104	0.0504	0.0412	0.0504	0.8322	0.0154
0	0.1358	0.0952	0.2486	0.0236	0.3246	0.1722
0	0.0928	0.0278	0.0618	0.0646	0.4406	0.3124
0	0.4262	0.132	0.193	0.1052	0.0314	0.1122
0	0.1696	0.1146	0.1598	0.3528	0.0852	0.118
0	0.3808	0.1418	0.143	0.1388	0.157	0.0386
0	0.0858	0.1044	0.0902	0.6098	0.0474	0.0624
0	0.2682	0.3526	0.078	0.1154	0.0516	0.1342
0	0.052	0.0742	0.03	0.1048	0.6656	0.0734
0	0.1554	0.2106	0.1956	0.2724	0.05	0.116
0	0.0954	0.0256	0.2802	0.1978	0.1354	0.2656
0	0.6088	0.0998	0.1554	0.0294	0.0784	0.0282
